t,x,y,z,vx_dir,vy_dir,vz_dir,speed,flux,sector,range,lat_err
19.70000000000001,470.0029394780106,21.392624546251504,18.91815166971491,0.6769517760247907,0.7308160250778586,-0.08743128974389239,15.000011246446071,0.0,3,470.8697314178792,470.4895402694383
19.80000000000001,471.0106929715747,22.495914775931308,18.787054246532314,0.6718352191049177,0.7355263344925111,-0.08739822445712346,15.000009896872543,0.0,3,471.9217016438544,471.5476000099767
19.900000000000013,472.01072203372775,23.60621626557992,18.656000480052704,0.6666856543466544,0.7402005633263977,-0.08736912692511502,15.000008709247838,0.0,3,472.9687320691401,472.6006508260207
20.000000000000014,473.00297758961375,24.7234746016483,18.524985131558495,0.6615033659338047,0.7448385101425714,-0.08734352103528586,15.000007664138097,0.0,4,474.0108037578294,473.64867465772454
20.100000000000016,473.98741098544065,25.847635065521565,18.394003590958615,0.6562886354645643,0.7494399722785721,-0.08732098780449946,15.000006744441526,0.0,4,475.0478979842618,474.69165361438723
20.200000000000017,474.9639739855395,26.97864263232699,18.263051801357754,0.6510417424656899,0.7540047461969502,-0.08730115852444965,15.000005935108543,0.0,4,476.0799962228177,475.72956996850536
20.30000000000002,475.93261877007404,28.11644197019564,18.132126192676296,0.6457629648395333,0.7585326277966548,-0.08728370872939227,15.000005222895519,0.0,4,477.1070801389046,476.7624061504892
20.40000000000002,476.8932979333145,29.260977439927338,18.001223623235088,0.6404525792526372,0.7630234126898938,-0.0872683528875879,15.000004596148056,0.0,4,478.12913158098485,477.7901447439587
20.50000000000002,477.8459644824022,30.412193095014594,17.870341328349436,0.6351108614734285,0.7674768964485076,-0.08725483972964712,15.00000404461029,0.0,4,479.146132573516,478.81276848154926
20.600000000000023,478.7905718365405,31.570032681986202,17.739476875091363,0.6297380866655389,0.771892874823395,-0.0872429481373781,15.000003559257054,0.0,4,480.1580653106902,479.83026024116396
20.700000000000024,479.72707382655483,32.734439641035834,17.608628122480027,0.6243345296424231,0.7762711439401044,-0.0872324835258978,15.000003132146208,0.0,4,481.16491215087285,480.8426030426187
20.800000000000026,480.65542469477396,33.90535710690489,17.477793186449027,0.6189004650882035,0.7806115004733283,-0.08722327465983255,15.000002756288664,0.0,4,482.16665561165524,481.849780044632
20.900000000000027,481.5755790951885,35.08272790999245,17.346970409017395,0.6134361677490238,0.7849137418027093,-0.08721517085152955,15.000002425534024,0.0,4,483.16327836544457,482.8517745421184
21.00000000000003,482.4874920938499,36.26649457766819,17.216158331159928,0.6079419125986449,0.7891776661520916,-0.08720803949544874,15.000002134469941,0.0,5,484.1547632355262,483.84856996374896
21.10000000000003,483.3911191694764,37.45659933576688,17.085355668932927,0.6024179749815339,0.7934030727140875,-0.0872017638984008,15.00000187833355,0.0,5,485.14109319254027,484.84014986974734
21.20000000000003,484.28641621423856,38.652984110245605,16.954561292464764,0.5968646307362778,0.7975897617616263,-0.08719624137013601,15.000001652933523,0.0,5,486.12225135132167,485.8264979498932
21.300000000000033,485.1733395346981,39.85559052898678,16.823774207467498,0.5912821563017956,0.801737534747946,-0.08719138154304631,15.0000014545815,0.0,5,487.09822096806056,486.8075980217089
21.400000000000034,486.05184585287856,41.06435992373215,16.692993538967034,0.5856708288085057,0.8058461943963312,-0.0871871048934909,15.00000128003172,0.0,5,488.06898543774344,487.78343402880773
21.500000000000036,486.92189230744935,42.27923333213441,16.56221851698563,0.5800309261563309,0.8099155447807438,-0.08718334144055294,15.000001126427913,0.0,5,489.0345282918423,488.75399003938617
21.600000000000037,487.78343645500524,43.50015149991483,16.431448463942445,0.5743627270811886,0.8139453913983663,-0.08718002960093826,15.000000991256563,0.0,5,489.99483319622146,489.7192502448415
21.70000000000004,488.63643627142744,44.72705488311625,16.300682783566014,0.5686665112114002,0.8179355412349585,-0.08717711518128032,15.000000872305776,0.0,5,490.9498839492362,490.67919895850287
21.80000000000004,489.4808501533135,45.95988365044234,16.169920951137197,0.5629425591152795,0.8218858028238284,-0.0871745504913641,15.000000767629082,0.0,5,491.8996644800022,491.6338206144617
21.90000000000004,490.31663691946403,47.19857768567467,16.03916250490295,0.5571911523409955,0.8257959862991265,-0.08717229356375988,15.000000675513592,0.0,5,492.84415884681323,492.58309976649036
22.000000000000043,491.1437558124174,48.44307659016046,15.908407038520448,0.5514125734496721,0.8296659034440922,-0.08717030746709808,15.000000594451961,0.0,6,493.78335123569207,493.52702108704
22.100000000000044,491.96216650002293,49.693319685364294,15.777654194407882,0.5456071060425622,0.8334953677348081,-0.08716855970174907,15.000000523117727,0.0,6,494.7172259590588,494.46556936630896
22.200000000000045,492.77182907704565,50.94924601547808,15.646903657893175,0.5397750347830335,0.8372841943799622,-0.08716702166801998,15.0000004603436,0.0,6,495.64576745450194,495.3987295113733
22.300000000000047,493.5727040667957,52.21079435008407,15.516155152064822,0.5339166454140053,0.841032200357051,-0.08716566819816653,15.000000405102368,0.0,6,496.5689602836432,496.32648654537417
22.40000000000005,494.36475242277663,53.477903186866314,15.385408433240652,0.5280322247714027,0.8447392044454182,-0.08716447714456238,15.000000356490084,0.0,6,497.48678913108307,497.248825606755
22.50000000000005,495.14793553034735,54.750510754366445,15.254663286980305,0.5221220607941149,0.8484050272564718,-0.08716342901728766,15.000000313711274,0.0,6,498.3992388034197,498.1657319485444
22.60000000000005,495.9222152083938,56.02855501478015,15.123919524576236,0.5161864425308937,0.8520294912613872,-0.0871625066652061,15.00000027606592,0.0,6,499.30629422833294,499.07719093767923
22.700000000000053,496.687553711006,57.31197366679108,14.993176979965778,0.510225660144563,0.8556124208165686,-0.08716169499531252,15.00000024293801,0.0,6,500.20794045372674,499.9831880543649
22.800000000000054,497.44391372915675,58.600704148439206,14.862435507013766,0.5042400049138753,0.8591536421871114,-0.08716098072575831,15.000000213785448,0.0,6,501.10416264692293,500.8837088914688
22.900000000000055,498.19125839237995,59.894683640021114,14.731694977121236,0.49822976923329715,0.8626529835684777,-0.08716035216851352,15.000000188131194,0.0,6,501.9949460939027,501.77873915394355
23.000000000000057,498.92955127044496,61.19384906701991,14.600955277121095,0.4921952466109818,0.8661102751065775,-0.08715979903810941,15.00000016555545,0.0,7,502.8802761985891,502.66826465827813
23.10000000000006,499.6587563750251,62.498137103062554,14.470216307426284,0.48613673166514604,0.8695253489164226,-0.08715931228333157,15.000000145688796,0.0,7,503.76013848216854,503.55227133197394
23.20000000000006,500.37883816135826,63.8074841729029,14.339477980400188,0.4800545201190469,0.8728980390995047,-0.08715888393910984,15.00000012820614,0.0,7,504.63451858244537,504.4307452130431
23.30000000000006,501.0897615298975,65.12182645542867,14.208740218922582,0.4739489087947268,0.8762281817600279,-0.08715850699618143,15.000000112821404,0.0,7,505.5034022532285,505.3036724495286
23.400000000000063,501.79149182795067,66.44109988669094,14.07800295512766,0.46782019560567456,0.879515615020117,-0.08715817528639408,15.000000099282836,0.0,7,506.3667753637457,506.1710392990432
23.500000000000064,502.483994851307,67.76524016295467,13.947266129293512,0.46166867954853447,0.8827601790341032,-0.08715788338177323,15.000000087368896,0.0,7,507.2246238980838,507.032832128326
23.600000000000065,503.16723684585,69.09418274376932,13.816529688864852,0.455494660693974,0.8859617160019807,-0.08715762650570068,15.000000076884628,0.0,7,508.0769339546526,507.8890374128163
23.700000000000067,503.84118450915514,70.42786285505815,13.68579358759303,0.44929844017681214,0.8891200701821176,-0.08715740045475205,15.000000067658473,0.0,7,508.9236917456699,508.73964173624154
23.800000000000068,504.50580499207143,71.76621549222541,13.555057784779232,0.44308032018549354,0.8922350879032916,-0.08715720152991353,15.000000059539456,0.0,7,509.7648835966668,509.58463179022044
23.90000000000007,505.1610659002867,73.10917542328052,13.424322244608495,0.43684060395098645,0.8953066175761185,-0.08715702647605277,15.000000052394721,0.0,7,510.6004959460115,510.4239943738791
24.00000000000007,505.8069352958747,74.45667719197839,13.293586935563658,0.4305795957351695,0.8983345097039264,-0.08715687242865307,15.000000046107354,3.120663830414707e-06,0,511.43051534444936,511.25771639347965
24.100000000000072,506.44338169882445,75.80865512097513,13.162851829909615,0.4242976008187675,0.9013186168931301,-0.0871567368669396,15.000000040574472,2.707019868920611e-06,0,512.2549284546594,512.0857848620601
24.200000000000074,507.07037408855024,77.16504331499856,13.032116903239471,0.4179949254888862,0.9042587938631499,-0.08715661757263041,15.000000035705535,2.291545205850758e-06,0,513.0737220508254,512.9081868990862
24.300000000000075,507.68788190538305,78.52577566403278,12.901382134075162,0.411671877026192,0.9071548974559125,-0.0871565125936373,15.000000031420871,1.8742164144247352e-06,0,513.8868830182198,513.7249097301125
24.400000000000077,508.2958750520415,79.89078584651644,12.770647503515987,0.4053287636917742,0.910006786644971,-0.08715642021212258,15.000000027650367,1.4550101887110708e-06,0,514.6943983528028,514.5359406864544
24.500000000000078,508.89432389508283,81.26000733255394,12.63991299492933,0.3989658947137272,0.9128143225442766,-0.08715633891638899,15.000000024332323,1.0339033339445117e-06,0,515.4962551608301,515.341267204869
24.60000000000008,509.48319926633366,82.63337338713936,12.509178593678493,0.39258358027347967,0.9155773684166263,-0.08715626737614296,15.000000021412443,6.108727570846578e-07,0,516.2924406584756,516.1408768272448
24.70000000000008,510.06247246429916,84.01081707339242,12.378444286883177,0.38618213149189984,0.9182957896818136,-0.08715620442072608,15.00000001884295,1.858954576125802e-07,0,517.0829421714628,516.9347572002998
24.800000000000082,510.6321152555517,85.3922712558063,12.247710063208718,0.37976186041519844,0.9209694539245035,-0.08715614901995893,15.000000016581795,0.0,0,517.8677471347069,517.7228960752888
24.900000000000084,511.1920998760974,86.7776686035068,12.116975912680614,0.3733230800006506,0.92359823090185,-0.08715610026728361,15.00000001459198,0.0,0,518.646843091966,518.5052813077162
25.000000000000085,511.7423990327217,88.16694159352241,11.986241826521303,0.36686610410215476,0.9261819925508745,-0.08715605736492917,15.000000012840943,0.0,1,519.4202176955041,519.2819008570596
25.100000000000087,512.2829859043125,89.5600225140653,11.855507797006531,0.3603912474556436,0.9287206129956184,-0.08715601961085712,15.00000001130003,0.0,1,520.187858705759,520.0527427864965
25.200000000000088,512.8138341431609,90.95684346782242,11.724773817338953,0.3538988256643619,0.9312139685540843,-0.08715598638727359,15.000000009944026,0.0,1,520.9497539910227,520.817795262642
25.30000000000009,513.3349178762409,92.35733637525692,11.594039881536904,0.347389155184023,0.9336619377449783,-0.08715595715052003,15.000000008750742,0.0,1,521.7058915271266,521.5770465552902
25.40000000000009,513.8462117064652,93.76143297791914,11.463305984336523,0.340862553307854,0.9360644012942609,-0.08715593142217683,15.000000007700653,0.0,1,522.4562593971373,522.3304850371633
